duration_ms,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo,top100
280250,0.524,0.575,-6.571,0.0294,0.397,0.269,0.206,89.915,0
280250,0.402,0.9,-6.444,0.0919,0.0729,0.783,0.223,147.021,0
280251,0.435,0.404,-13.252,0.0266,0.0366,0.117,0.366,154.959,0
280265,0.592,0.892,-6.205,0.0474,0.154,0.976,0.616,105.699,0
280266,0.685,0.741,-12.407,0.0473,0.101,0.111,0.27,94.499,0
280281,0.534,0.481,-9.016,0.0412,0.697,0.142,0.293,124.914,0
280286,0.355,0.335,-10.414,0.0357,0.195,0.122,0.0395,74.533,0
280293,0.27,0.799,-5.395,0.0449,0.00088,0.143,0.458,158.122,0
280295,0.401,0.989,-2.953,0.448,0.136,0.088,0.533,79.133,0
280297,0.37,0.495,-10.692,0.0311,0.458,0.0962,0.458,169.224,0
280308,0.497,0.727,-3.796,0.0412,0.00217,0.124,0.191,73.978,0
280320,0.286,0.231,-18.024,0.0369,0.989,0.112,0.126,101.056,0
280324,0.596,0.824,-4.893,0.0361,0.0504,0.0586,0.786,135.171,0
280333,0.548,0.68,-8.675,0.0474,0.0148,0.0877,0.851,148.494,0
280346,0.498,0.98,-4.083,0.129,0.000459,0.111,0.302,106.859,0
280360,0.493,0.673,-5.62,0.0363,0.124,0.194,0.45,174.057,0
280366,0.472,0.855,-7.011,0.709,0.787,0.931,0.381,123.001,0
280369,0.79,0.892,-4.038,0.0404,0.228,0.206,0.896,131.991,0
280370,0.602,0.371,-11.575,0.0322,0.23,0.0887,0.211,120.01,0
280373,0.743,0.83,-6.049,0.111,0.197,0.0979,0.533,101.047,0
280373,0.267,0.484,-9.222,0.0332,0.00284,0.946,0.206,126.865,0
280400,0.514,0.912,-11.711,0.934,0.872,0.965,0.297,113.943,0
280400,0.625,0.726,-11.402,0.0444,0.0158,0.0625,0.507,124.945,0
280400,0.801,0.857,-5.775,0.0604,0.076,0.0847,0.633,125.966,0
280408,0.678,0.362,-9.89,0.0489,0.561,0.127,0.415,156.062,0
280413,0.788,0.867,-5.132,0.364,0.11,0.42,0.795,94.038,0
280426,0.628,0.801,-4.424,0.0312,0.0319,0.0895,0.274,99.989,0
280426,0.628,0.801,-4.424,0.0312,0.0319,0.0895,0.274,99.989,0
280426,0.38,0.592,-9.512,0.0323,0.526,0.0921,0.796,153.906,0
280440,0.359,0.242,-8.368,0.0367,0.914,0.307,0.0399,81.45,0
280440,0.761,0.756,-7.656,0.0354,0.00953,0.126,0.702,126.122,0
280440,0.499,0.705,-6.589,0.0548,0.355,0.135,0.881,172.355,0
280448,0.711,0.495,-8.597,0.0491,0.729,0.708,0.514,128.14,0
280450,0.311,0.972,-4.805,0.0903,7.65E-06,0.343,0.135,94.7,0
280453,0.574,0.802,-3.976,0.0316,0.659,0.0765,0.739,93.537,0
280453,0.47,0.406,-11.37,0.0282,0.06,0.0484,0.335,110.932,0
280464,0.683,0.8,-4.874,0.168,0.431,0.357,0.748,172.024,0
280466,0.473,0.936,-4.877,0.0704,0.00916,0.31,0.416,144.014,0
280466,0.331,0.0236,-30.177,0.0526,0.99,0.104,0.0359,147.31,0
280466,0.386,0.652,-11.562,0.0336,0.587,0.145,0.87,149.577,0
280477,0.363,0.638,-6.088,0.0303,0.0142,0.722,0.136,170.088,0
280480,0.294,0.453,-7.215,0.0312,0.0528,0.107,0.122,133.738,0
280491,0.591,0.385,-8.618,0.0277,0.354,0.112,0.434,111.813,0
280496,0.482,0.694,-5.368,0.042,0.452,0.11,0.573,90.196,0
280508,0.603,0.839,-7.021,0.0519,0.442,0.871,0.611,89.369,0
280515,0.713,0.822,-3.58,0.0441,0.422,0.132,0.972,163.969,0
280519,0.716,0.99,-1.939,0.258,0.366,0.649,0.0506,94.993,0
280519,0.548,0.737,-7.471,0.0337,0.157,0.382,0.407,119.974,0
280520,0.577,0.821,-4.553,0.0545,0.331,0.295,0.536,87.984,0
280520,0.545,0.517,-8.681,0.0359,0.0459,0.15,0.115,120.044,0
280524,0.588,0.405,-7.328,0.0265,0.579,0.309,0.167,111.76,0
280533,0.595,0.629,-8.89,0.0324,0.292,0.308,0.932,156.077,0
280546,0.127,0.991,-3.288,0.102,5.36E-06,0.376,0.0433,147.027,0
280546,0.447,0.974,-6.426,0.116,0.000529,0.142,0.443,150.066,0
280546,0.53,0.593,-9.2,0.0382,0.533,0.0446,0.647,162.335,0
280550,0.443,0.622,-5.952,0.0301,0.0557,0.0861,0.163,100.111,0
280557,0.573,0.746,-5.699,0.0705,0.45,0.162,0.807,171.949,0
280560,0.689,0.502,-7.086,0.0707,0.0533,0.209,0.198,125.11,0
280560,0.405,0.953,-5.378,0.3,0.00517,0.0299,0.398,140.123,0
280573,0.706,0.806,-7.267,0.0393,0.654,0.0756,0.89,169.46,0
280581,0.544,0.937,-1.678,0.0639,0.000808,0.198,0.418,150.053,0
280589,0.159,0.79,-4.829,0.0593,0.173,0.0986,0.149,173.385,0
280600,0.686,0.404,-7.457,0.0268,0.119,0.108,0.56,100.932,0
280600,0.215,0.699,-9.236,0.12,0.387,0.974,0.147,135.639,0
280615,0.777,0.888,-6.015,0.154,0.319,0.329,0.848,97.463,0
280615,0.701,0.924,-3.494,0.0418,0.00533,0.225,0.381,129.992,0
280618,0.587,0.719,-5.909,0.9,0.737,0.662,0.62,84.885,0
280621,0.596,0.649,-6.313,0.0348,0.011,0.107,0.304,119.944,0
280629,0.568,0.885,-9.797,0.682,0.898,0.673,0.718,127.405,0
280640,0.498,0.929,-5.049,0.0467,0.00541,0.142,0.503,105.046,0
280652,0.747,0.0926,-11.531,0.0308,0.921,0.112,0.328,77.94,0
280653,0.483,0.742,-5.006,0.0326,0.000969,0.835,0.252,84.049,0
280653,0.816,0.747,-8.058,0.348,0.000323,0.136,0.389,120.976,0
280658,0.741,0.529,-11.568,0.0394,0.0179,0.11,0.171,115.028,0
280660,0.807,0.674,-7.49,0.349,0.112,0.0914,0.571,92.956,0
280667,0.391,0.866,-3.25,0.148,0.000236,0.115,0.0836,86.001,0
280680,0.495,0.381,-10.091,0.0281,0.562,0.126,0.19,111.02,0
280682,0.43,0.261,-11.072,0.0312,0.275,0.11,0.237,107.373,0
280693,0.681,0.83,-6.139,0.0352,0.305,0.086,0.814,96.39,0
280720,0.454,0.863,-4.122,0.0351,0.025,0.0798,0.293,154.107,0
280746,0.505,0.947,-5.533,0.0546,1.06E-05,0.374,0.551,115.993,0
280756,0.514,0.64,-7.976,0.182,0.0393,0.376,0.646,133.975,0
280760,0.637,0.567,-7.323,0.027,0.104,0.0572,0.556,103.971,0
280760,0.695,0.568,-13.572,0.0294,0.166,0.125,0.786,111.887,0
280760,0.506,0.875,-6.264,0.0478,0.017,0.167,0.306,130.009,0
280762,0.455,0.734,-7.422,0.0315,0.00555,0.243,0.267,90.019,0
280764,0.743,0.901,-5.305,0.0328,0.0111,0.0718,0.908,123.988,0
280770,0.576,0.501,-8.851,0.0264,0.176,0.169,0.219,112.957,0
280773,0.36,0.967,-1.574,0.0706,0.00113,0.34,0.184,117.778,0
280797,0.312,0.523,-8.137,0.0372,0.159,0.0931,0.181,89.976,0
280798,0.122,0.446,-5.687,0.0332,0.704,0.805,0.215,61.292,0
280810,0.342,0.277,-12.568,0.0403,0.052,0.0897,0.102,139.951,0
280822,0.333,0.587,-11.992,0.0429,0.0449,0.119,0.045,93.438,0
280832,0.577,0.513,-8.775,0.0414,0.664,0.328,0.341,144.904,0
280832,0.577,0.513,-8.775,0.0414,0.664,0.328,0.341,144.904,0
280840,0.707,0.75,-6.987,0.0286,0.53,0.148,0.881,117.986,0
280842,0.622,0.567,-9.138,0.0421,0.292,0.0789,0.96,169.383,0
280866,0.275,0.904,-6.462,0.211,0.0299,0.104,0.101,97.147,0
280872,0.55,0.148,-13.202,0.032,0.854,0.111,0.267,104.506,0
280880,0.262,0.339,-11.138,0.031,0.809,0.342,0.151,126.719,0
280891,0.375,0.794,-11.226,0.126,0.417,0.081,0.0384,138.911,0
280923,0.795,0.774,-4.705,0.0823,0.0465,0.0486,0.628,128.024,0
280933,0.667,0.857,-2.636,0.053,0.172,0.304,0.912,149.926,0
280946,0.517,0.647,-8.539,0.12,0.548,0.0981,0.31,120.031,0
280946,0.735,0.801,-4.525,0.0437,0.178,0.324,0.331,131.425,0
280946,0.493,0.461,-9.777,0.0336,0.391,0.0985,0.288,140.034,0
280960,0.37,0.249,-10.077,0.0312,0.415,0.0726,0.151,135.934,0
280974,0.823,0.638,-7.126,0.159,0.434,0.255,0.882,118.045,0
280990,0.587,0.906,-4.655,0.0419,0.000212,0.104,0.184,127.98,0
280994,0.36,0.351,-11.293,0.0393,0.851,0.301,0.474,75.007,0
280999,0.736,0.56,-13.614,0.124,0.419,0.339,0.772,92.022,0
281000,0.668,0.447,-11.124,0.0312,0.48,0.153,0.588,81.415,0
281000,0.439,0.13,-16.462,0.0309,0.744,0.182,0.271,95.905,0
281000,0.241,0.281,-22.301,0.05,0.872,0.113,0.166,124.982,0
281000,0.5,0.42,-8,0.07,0.13,0.11,0.22,180,1
281026,0.427,0.554,-10.384,0.0994,0.425,0.376,0.658,179.781,0
281037,0.41,0.827,-5.58,0.0396,0.0121,0.467,0.382,109.975,0
281052,0.455,0.509,-10.034,0.0282,0.375,0.128,0.21,76.015,0
281053,0.473,0.585,-6.226,0.0295,0.525,0.097,0.247,142.198,0
281053,0.381,0.959,-5.368,0.0842,0.000277,0.168,0.552,177.095,0
281062,0.37,0.624,-6.854,0.0276,0.417,0.12,0.167,150.053,0
281066,0.518,0.786,-5.739,0.0357,0.448,0.7,0.463,72.269,0
281072,0.77,0.908,-4.838,0.0597,0.0435,0.0558,0.736,135.037,0
281080,0.657,0.574,-9.484,0.0407,0.016,0.172,0.211,119.992,0
281080,0.702,0.429,-8.412,0.0306,0.881,0.127,0.592,132.99,0
281082,0.56,0.641,-8.634,0.05,0.136,0.981,0.437,167.876,0
281083,0.499,0.826,-7.082,0.0534,0.00095,0.122,0.427,140.007,0
281088,0.536,0.779,-5.339,0.17,0.452,0.434,0.828,113.897,0
281088,0.707,0.625,-7.638,0.145,0.709,0.298,0.477,123.028,0
281093,0.252,0.77,-7.925,0.0489,0.0924,0.688,0.305,84.366,0
281093,0.459,0.881,-5.597,0.19,0.000386,0.0515,0.324,140.076,0
281103,0.701,0.559,-12.297,0.0537,0.752,0.0935,0.542,112.99,0
281106,0.403,0.646,-8.19,0.0372,0.443,0.131,0.418,93.981,0
281119,0.457,0.849,-6.567,0.0344,0.00127,0.187,0.412,105.006,0
281120,0.217,0.00572,-30.767,0.0394,0.989,0.109,0.174,85.279,0
281120,0.402,0.86,-7.689,0.039,1.43E-06,0.103,0.427,108.118,0
281133,0.567,0.655,-5.271,0.0334,0.165,0.139,0.115,96.007,0
281142,0.305,0.469,-6.825,0.0327,0.729,0.409,0.276,92.11,0
281142,0.466,0.954,-5.421,0.049,6.70E-05,0.112,0.0377,139.935,0
281142,0.674,0.684,-8.168,0.0401,0.00922,0.11,0.149,140.014,0
281143,0.758,0.746,-11.39,0.0639,0.0997,0.151,0.212,142.994,0
281146,0.596,0.414,-13.329,0.0365,0.0864,0.0809,0.824,176.016,0
281147,0.664,0.74,-5.277,0.0319,0.316,0.157,0.898,88.662,0
281160,0.256,0.641,-10.283,0.0552,0.199,0.0853,0.382,203.006,0
281173,0.42,0.605,-7.022,0.0348,0.284,0.94,0.361,79.697,0
281186,0.401,0.53,-13.369,0.0281,0.000218,0.115,0.511,170.938,0
281194,0.436,0.896,-4.722,0.0583,1.34E-05,0.0698,0.494,115.977,0
281200,0.461,0.453,-10.953,0.0552,0.817,0.135,0.452,160.06,0
281209,0.324,0.414,-8.541,0.0309,0.655,0.0932,0.201,128.78,0
281210,0.777,0.696,-7.809,0.166,0.0209,0.341,0.529,129.026,0
281213,0.305,0.462,-9.57,0.0338,0.475,0.0916,0.181,113.468,0
281213,0.652,0.263,-9.836,0.0447,0.758,0.106,0.192,119.957,0
281218,0.509,0.477,-6.571,0.0262,0.309,0.158,0.283,146.031,0
281223,0.938,0.552,-6.778,0.289,0.447,0.274,0.66,119.984,0
281226,0.537,0.701,-8.913,0.0335,0.0972,0.0832,0.583,120.919,0
281240,0.712,0.877,-5.997,0.0533,0.00102,0.0824,0.232,130.004,0
281240,0.151,0.255,-18.175,0.0436,0.796,0.0606,0.0335,145.114,0
281253,0.414,0.939,-4.229,0.0653,0.0136,0.627,0.147,139.951,0
281259,0.578,0.915,-4.98,0.068,0.00706,0.489,0.186,127.933,0
281266,0.627,0.73,-6.775,0.0458,0.342,0.0751,0.242,114.987,0
281266,0.717,0.752,-6.933,0.065,0.251,0.0802,0.14,123.97,0
281280,0.5,0.929,-6.495,0.113,0.0152,0.136,0.277,128.723,0
281280,0.558,0.522,-8.719,0.0344,0.801,0.11,0.381,141.871,0
281280,0.678,0.589,-9.484,0.0541,0.0336,0.104,0.94,143.616,0
281280,0.461,0.604,-8.615,0.338,0.495,0.57,0.703,206.897,0
281293,0.313,0.514,-7.597,0.0275,0.697,0.0974,0.153,112.438,0
281293,0.526,0.173,-17.883,0.038,0.986,0.0948,0.428,119.242,0
281293,0.316,0.761,-5.145,0.0373,0.029,0.372,0.203,125.792,0
281306,0.598,0.736,-6.536,0.0238,0.00167,0.194,0.418,103.233,0
281320,0.723,0.619,-9.548,0.0326,0.554,0.102,0.846,90.29,0
281320,0.709,0.742,-7.956,0.0269,0.00603,0.174,0.817,130.107,0
281322,0.505,0.667,-5.797,0.0323,0.597,0.213,0.516,151.728,0
281332,0.417,0.954,-4.152,0.0627,0.00151,0.407,0.146,96.993,0
281333,0.488,0.844,-10.276,0.0393,9.60E-05,0.376,0.67,125.992,0
281333,0.168,0.408,-11.23,0.0339,0.0149,0.125,0.128,140.704,0
281346,0.255,0.984,-4.121,0.129,9.93E-05,0.391,0.135,104.765,0
281354,0.368,0.546,-5.29,0.0426,0.722,0.385,0.424,201.438,0
281368,0.67,0.638,-9.948,0.946,0.963,0.758,0.53,70.944,0
281373,0.52,0.619,-4.85,0.0427,0.591,0.121,0.367,137.882,0
281379,0.502,0.604,-7.985,0.0622,0.534,0.122,0.787,173.933,0
281379,0.434,0.904,-3.994,0.0387,0.00142,0.931,0.349,173.982,0
281379,0.492,0.867,-4.423,0.0377,0.000966,0.11,0.249,174.032,0
281400,0.582,0.804,-4.905,0.0532,0.000985,0.0957,0.266,120.225,0
281413,0.506,0.782,-5.41,0.0291,0.602,0.139,0.711,155.048,0
281421,0.435,0.704,-6.721,0.0391,0.724,0.0904,0.763,159.196,0
281440,0.465,0.726,-5.334,0.0602,0.0603,0.0919,0.185,139.916,0
281440,0.668,0.703,-8.192,0.199,0.281,0.159,0.588,176.889,0
281448,0.676,0.951,-6.01,0.94,0.832,0.66,0.251,85.72,0
281456,0.59,0.96,-5.196,0.0577,0.0123,0.144,0.506,124.987,0
281466,0.463,0.159,-18.907,0.0409,0.851,0.106,0.287,120.132,0
281466,0.474,0.443,-11.422,0.0365,0.6,0.316,0.313,143.644,0
281473,0.487,0.224,-12.393,0.0524,0.428,0.559,0.39,127.573,0
281480,0.642,0.925,-7.154,0.173,0.154,0.0497,0.591,99.954,0
281480,0.374,0.92,-7.561,0.0478,8.92E-05,0.0864,0.55,195.93,0
281493,0.705,0.448,-9.223,0.0437,0.00116,0.119,0.473,128.059,0
281493,0.454,0.929,-7.451,0.044,4.04E-05,0.836,0.607,159.045,0
281500,0.694,0.664,-4.649,0.05,0.639,0.0929,0.676,95.941,0
281503,0.646,0.707,-7.498,0.199,0.28,0.136,0.602,177.014,0
281506,0.302,0.274,-10.26,0.0353,0.947,0.105,0.379,75.891,0
281520,0.468,0.657,-5.454,0.0233,0.09,0.697,0.501,97.547,0
281520,0.271,0.225,-11.374,0.0329,0.782,0.101,0.234,100.028,0
281520,0.657,0.883,-4.294,0.0733,0.0238,0.0481,0.461,129.943,0
281520,0.749,0.646,-9.598,0.0389,0.111,0.22,0.752,129.996,0
281522,0.365,0.829,-5.321,0.0609,0.156,0.137,0.566,113.392,0
281522,0.52,0.973,-4.22,0.049,0.000129,0.103,0.382,140.031,0
281525,0.566,0.597,-7.889,0.0407,0.809,0.297,0.654,151.872,0
281533,0.465,0.733,-6.935,0.444,0.495,0.0903,0.466,92.411,0
281533,0.305,0.323,-9.396,0.0284,0.483,0.107,0.103,135.803,0
281546,0.575,0.963,-3.049,0.126,0.000162,0.357,0.436,127.005,0
281558,0.327,0.279,-10.318,0.0291,0.928,0.12,0.15,69.66,0
281560,0.703,0.528,-16.199,0.0657,0.0159,0.393,0.265,110.06,0
281560,0.607,0.862,-7.504,0.038,0.0125,0.348,0.234,120.043,0
281565,0.818,0.616,-10.535,0.159,0.402,0.285,0.848,122.004,0
281570,0.246,0.913,-5.57,0.0635,0.00182,0.544,0.482,136.461,0
281573,0.56,0.604,-8.732,0.0866,0.315,0.176,0.75,84.784,0
281597,0.531,0.939,-3.632,0.337,0.303,0.264,0.812,169.683,0
281598,0.623,0.798,-5.027,0.126,0.673,0.0461,0.9,156.009,0
281600,0.874,0.63,-3.585,0.298,0.0578,0.0582,0.717,95,0
281600,0.637,0.516,-8.725,0.028,0.655,0.156,0.178,117.811,0
281600,0.591,0.575,-15.207,0.0361,0.019,0.15,0.964,151.772,0
281601,0.513,0.996,-2.302,0.0601,0.0668,0.115,0.327,150.014,0
281613,0.601,0.532,-9.119,0.0286,0.432,0.0925,0.341,136.571,0
281616,0.63,0.939,-1.483,0.129,0.428,0.0335,0.226,149.955,0
281626,0.747,0.688,-9.598,0.126,0.226,0.732,0.635,101.996,0
281653,0.448,0.953,-4.277,0.108,0.000332,0.986,0.27,94.142,0
281680,0.37,0.561,-6.636,0.0297,0.346,0.069,0.493,170.994,0
281685,0.665,0.539,-6.062,0.0326,0.714,0.109,0.441,115.869,0
281693,0.631,0.62,-8.847,0.0267,0.574,0.11,0.3,96.82,0
281693,0.523,0.726,-10.572,0.0906,0.734,0.937,0.694,107.887,0
281705,0.743,0.6,-7.466,0.0998,0.126,0.107,0.601,162.077,0
281707,0.803,0.859,-4.405,0.185,0.305,0.553,0.631,101.007,0
281707,0.653,0.711,-5.767,0.0323,0.325,0.0573,0.798,158.561,0
281720,0.463,0.622,-10.493,0.0345,0.38,0.0545,0.904,168.104,0
281722,0.306,0.215,-9.484,0.0307,0.912,0.0936,0.124,137.617,0
281727,0.29,0.388,-12.525,0.0468,0.635,0.136,0.132,81.936,0
281737,0.477,0.925,-4.329,0.0961,0.00364,0.437,0.49,125.932,0
281746,0.686,0.722,-7.094,0.0233,0.101,0.11,0.904,104.665,0
281750,0.366,0.509,-12.655,0.0306,0.494,0.0652,0.391,76.411,0
281760,0.516,0.768,-14.219,0.0612,0.0373,0.531,0.563,132.356,0
281773,0.645,0.738,-7.153,0.0418,0.815,0.0785,0.928,171.814,0
281785,0.585,0.757,-8.494,0.0312,0.0519,0.096,0.829,139.769,0
281786,0.64,0.869,-5.007,0.0346,0.0134,0.929,0.526,110.007,0
281800,0.48,0.983,-3.809,0.105,0.00222,0.0706,0.292,143.07,0
281803,0.334,0.933,-4.49,0.09,0.00732,0.264,0.18,132.812,0
281813,0.695,0.797,-4.307,0.0378,0.194,0.204,0.803,103.03,0
281826,0.592,0.474,-8.288,0.0262,0.557,0.148,0.317,130,0
281826,0.325,0.288,-11.725,0.0364,0.537,0.313,0.17,175.469,0
281843,0.214,0.367,-10.858,0.0321,0.844,0.188,0.175,79.854,0
281849,0.566,0.919,-4.296,0.0999,0.0317,0.47,0.661,126.039,0
281853,0.7,0.796,-5.442,0.0371,0.368,0.0776,0.836,97.475,0
281853,0.314,0.955,-5.224,0.125,0.0023,0.0786,0.162,171.992,0
281856,0.577,0.812,-4.801,0.0535,0.158,0.25,0.758,160.1,0
281880,0.565,0.632,-7.209,0.0305,0.56,0.0842,0.658,118.658,0
281880,0.482,0.8,-5.419,0.0361,0.0832,0.209,0.549,199.804,0
281887,0.386,0.414,-7.771,0.029,0.00182,0.111,0.18,126.22,0
281890,0.495,0.852,-5.487,0.0451,0.000121,0.136,0.466,127.962,0
281890,0.421,0.893,-7.19,0.0664,0.0363,0.976,0.281,136.028,0
281906,0.702,0.614,-4.93,0.028,0.103,0.231,0.507,104.022,0
281922,0.548,0.859,-5.447,0.261,0.101,0.407,0.262,154.925,0
281925,0.535,0.956,-4.326,0.0972,0.0322,0.0861,0.685,160.036,0
281933,0.63,0.681,-15.605,0.0332,0.0274,0.109,0.896,130.178,0
281936,0.406,0.667,-5.334,0.0342,0.00987,0.0915,0.217,109.841,0
281974,0.474,0.558,-9.688,0.0298,0.0448,0.0806,0.291,143.992,0
281980,0.486,0.611,-8.896,0.0407,0.0485,0.109,0.0457,100.986,0
281983,0.538,0.79,-4.245,0.045,0.334,0.177,0.466,107.976,0
281989,0.509,0.953,-3.859,0.0776,8.39E-05,0.219,0.396,92.489,0
281991,0.484,0.565,-7.954,0.0347,0.479,0.105,0.607,82.653,0
282000,0.78,0.45,-6,0.03,0.47,0.18,0.59,79,1
282000,0.564,0.824,-4.803,0.0294,7.41E-05,0.122,0.229,80.004,0
282000,0.654,0.69,-8.221,0.285,0.405,0.0695,0.503,81.897,0
282000,0.259,0.991,-5.264,0.173,0.000177,0.407,0.105,83.15,0
282000,0.645,0.537,-12.642,0.0536,0.823,0.329,0.84,103.785,0
282000,0.68,0.73,-5,0.03,0,0.26,0.58,106,1
282000,0.39,0.25,-10,0.03,0.81,0.09,0.18,122,1
282000,0.521,0.685,-9.207,0.0957,0.581,0.103,0.295,140.003,0
282000,0.185,0.111,-21.832,0.0366,0.941,0.0471,0.0781,148.355,0
282000,0.581,0.906,-7.15,0.115,0.124,0.103,0.943,152.84,0
282000,0.502,0.413,-7.568,0.0509,0.578,0.0521,0.178,191.728,0
282013,0.486,0.487,-11.633,0.0341,0.445,0.0648,0.373,81.972,0
282019,0.626,0.557,-10.568,0.0414,0.408,0.165,0.276,122.087,0
282022,0.527,0.469,-9.562,0.0247,0.856,0.121,0.403,90.933,0
282026,0.411,0.864,-5.211,0.0524,0.000313,0.391,0.383,132.991,0
282040,0.426,0.259,-13.644,0.028,0.89,0.389,0.207,144.064,0
282048,0.829,0.727,-9.199,0.0563,0.000499,0.0352,0.738,123.002,0
282053,0.48,0.287,-11.621,0.0279,0.823,0.0867,0.332,103.814,0
282070,0.699,0.605,-6.109,0.0271,0.302,0.227,0.675,125.02,0
282093,0.684,0.665,-10.5,0.0418,0.788,0.141,0.935,88.413,0
282093,0.692,0.886,-5.799,0.0417,0.277,0.184,0.853,96.12,0
282093,0.328,0.826,-5.085,0.0362,0.000224,0.0818,0.341,106.606,0
282093,0.702,0.718,-7.866,0.0399,0.487,0.317,0.909,147.204,0
282106,0.524,0.823,-6.284,0.0389,0.00588,0.0781,0.309,91.973,0
282109,0.622,0.778,-10.705,0.0471,0.0548,0.111,0.206,125.995,0
282122,0.461,0.416,-7.128,0.0281,0.577,0.0415,0.525,100.015,0
282125,0.319,0.75,-6.866,0.0437,0.394,0.362,0.409,97.963,0
282125,0.676,0.586,-8.351,0.0343,0.166,0.108,0.338,137.987,0
282133,0.428,0.813,-4.478,0.025,0.0622,0.154,0.347,91.053,0
282133,0.202,0.909,-6.283,0.0609,6.76E-06,0.142,0.325,114.948,0
282139,0.439,0.665,-5.369,0.0316,0.368,0.0502,0.697,97.49,0
282146,0.522,0.857,-3.38,0.0671,0.467,0.167,0.729,99.353,0
282157,0.662,0.71,-5.437,0.0323,0.0789,0.322,0.657,121.018,0
282160,0.33,0.232,-14.112,0.0348,0.985,0.0902,0.0714,65.041,0
282160,0.556,0.913,-2.36,0.0437,0.0193,0.346,0.73,96.184,0
282186,0.562,0.715,-5.014,0.0362,0.0564,0.101,0.535,140.047,0
282193,0.776,0.783,-6.991,0.0343,0.317,0.213,0.851,91.348,0
282197,0.534,0.411,-10.041,0.0251,0.117,0.219,0.16,100.045,0
282200,0.53,0.114,-18.069,0.0475,0.991,0.137,0.369,92.249,0
282205,0.329,0.444,-9.973,0.0417,0.0578,0.113,0.225,162.279,0
282208,0.575,0.577,-6.674,0.0432,0.451,0.264,0.157,90.012,0
282213,0.23,0.865,-5.56,0.0564,0.000971,0.0836,0.484,109.157,0
282240,0.716,0.485,-9.156,0.0295,0.663,0.599,0.67,92.1,0
282240,0.629,0.652,-7.429,0.0252,0.0186,0.119,0.349,102.957,0
282240,0.684,0.684,-13.337,0.0418,0.385,0.106,0.616,113.988,0
282253,0.646,0.51,-8.703,0.0335,0.514,0.747,0.455,117.647,0
282254,0.585,0.325,-5.612,0.0972,0.279,0.334,0.25,75.032,0
282256,0.553,0.659,-4.766,0.04,0.0779,0.518,0.454,78.171,0
282266,0.788,0.887,-8.287,0.0548,0.449,0.11,0.405,117.813,0
282266,0.697,0.738,-8.116,0.0436,0.000194,0.125,0.497,143.006,0
282267,0.561,0.485,-9.244,0.0427,0.832,0.116,0.661,186.14,0
282272,0.513,0.632,-7.612,0.0449,0.401,0.0695,0.294,87.963,0
282272,0.507,0.934,-2.325,0.188,0.00936,0.222,0.471,175.954,0
282280,0.404,0.879,-6.312,0.0923,0.00177,0.336,0.379,135.011,0
282306,0.543,0.268,-17.464,0.0862,0.577,0.286,0.118,174.018,0
282320,0.427,0.114,-22.546,0.0509,0.843,0.0966,0.114,60.484,0
282333,0.324,0.0711,-23.476,0.0364,0.985,0.0925,0.0426,69.408,0
282333,0.714,0.606,-7.496,0.0709,0.652,0.117,0.678,79.014,0
282333,0.544,0.596,-10.325,0.059,0.226,0.989,0.794,80.96,0
282333,0.785,0.893,-6.551,0.0732,0.306,0.173,0.811,105.997,0
282333,0.518,0.956,-4.707,0.075,0.0493,0.266,0.625,135.012,0
282352,0.688,0.954,-2.464,0.0625,0.558,0.0685,0.968,181.973,0
282360,0.612,0.77,-8.053,0.0286,0.0143,0.271,0.831,112.999,0
282373,0.879,0.564,-7.682,0.247,0.0474,0.0519,0.523,93.908,0
282386,0.33,0.59,-8.987,0.0467,0.0428,0.16,0.232,174.587,0
282387,0.614,0.441,-9.375,0.0294,0.76,0.142,0.148,117.991,0
282400,0.454,0.447,-11.441,0.171,0.687,0.715,0.206,81.101,0
282400,0.418,0.871,-1.975,0.0691,0.262,0.773,0.43,83.784,0
282400,0.488,0.651,-8.083,0.0459,0.0189,0.311,0.493,177.403,0
282400,0.678,0.643,-10.132,0.408,0.33,0.116,0.919,178.009,0
282401,0.475,0.777,-4.26,0.0871,0.404,0.966,0.671,157.305,0
282406,0.432,0.715,-11.85,0.853,0.819,0.978,0.582,92.359,0
282413,0.578,0.819,-8.22,0.063,8.20E-05,0.121,0.266,174.002,0
282416,0.512,0.973,-4.822,0.0573,0.0022,0.0763,0.902,128.005,0
282426,0.461,0.959,-6.447,0.0701,0.000694,0.0448,0.362,100.512,0
282435,0.275,0.564,-14.272,0.0362,0.00517,0.114,0.202,113.124,0
282464,0.725,0.912,-8.479,0.0646,0.00185,0.128,0.508,130.005,0
282465,0.622,0.894,-5.932,0.958,0.802,0.69,0.345,170.973,0
282466,0.372,0.894,-3.481,0.075,0.0115,0.369,0.648,100.417,0
282477,0.662,0.57,-7.77,0.178,0.0279,0.0669,0.148,173.928,0
282480,0.424,0.694,-4.912,0.0386,0.0573,0.133,0.0801,128.034,0
282488,0.624,0.898,-4.827,0.0858,0.179,0.124,0.787,131.973,0
282500,0.521,0.37,-9.693,0.0266,0.488,0.179,0.0813,132.25,0
282506,0.708,0.596,-6.776,0.0256,0.0813,0.258,0.682,102.005,0
282506,0.302,0.959,-4.767,0.108,0.000305,0.139,0.165,125.26,0
282520,0.697,0.855,-5.605,0.926,0.704,0.575,0.419,102.244,0
